id,EAP,HPL,MWS
id07367,0.00605894,0.990807,0.0031340185
id12250,0.8973431,0.08835101,0.014305995
id00461,0.6311719,0.047022175,0.32180592
id17583,0.9877994,0.0034212521,0.008779345
id07331,0.64642113,0.19338177,0.16019715
id09844,0.1157182,0.023648692,0.8606331
id12595,0.011370299,0.9747906,0.013839083
id12911,0.0070115617,0.9884545,0.0045339
id13334,0.010850934,0.0058248923,0.9833242
id03231,0.091422774,0.12996605,0.7786112
id16441,0.625055,0.12636498,0.24858
id11427,0.12674476,0.03663849,0.83661664
id16919,0.99723524,0.0015476156,0.0012171668
id04388,0.0030524842,0.0040219715,0.9929255
id09608,0.06938439,0.50692344,0.42369217
id14912,0.07603117,0.008473806,0.915495
id24621,0.22431561,0.4358194,0.339865
id14904,0.06385721,0.6020358,0.33410698
id09209,0.011673868,0.0055779684,0.9827481
id10425,0.9989918,0.000713397,0.0002948611
id04915,0.47691497,0.35364717,0.16943789
id01417,0.012362333,0.98594636,0.0016913717
id12318,0.9528704,0.03387918,0.013250406
id01184,0.120366625,0.673718,0.20591538
id05349,0.0035750577,0.0016665263,0.9947584
id14718,0.004659417,0.00090059027,0.99443996
id20392,0.53626835,0.2357561,0.22797556
id10071,0.068433,0.02830494,0.90326214
id24369,0.99801993,0.0014070338,0.00057308585
id22137,0.98156035,0.005046389,0.0133932885
id14478,0.0046284664,0.004689318,0.9906821
id10018,0.12033811,0.02172589,0.8579361
id13357,0.015831381,0.97970325,0.0044653863
id06093,0.0017960233,0.0043049348,0.993899
id26039,0.009300907,0.0069558476,0.98374325
id05974,0.0020999818,0.99342346,0.004476531
id09745,0.12488868,0.853184,0.021927316
id01255,0.2533335,0.58674246,0.15992402
id25995,0.0043914947,0.02254727,0.9730613
id01205,0.67722833,0.26989865,0.052873056
id09735,0.5043983,0.49032837,0.00527327
id19431,0.46444422,0.49172866,0.043827023
id10226,0.9969208,0.0014388732,0.0016403528
id22446,0.98851913,0.0084603885,0.0030205224
id10207,0.12390635,0.046956185,0.8291375
id02564,0.8922243,0.056845065,0.050930675
id15113,0.964299,0.022873823,0.01282722
id20230,0.94707286,0.02705543,0.025871634
id18155,0.9966755,0.0021044505,0.0012200929
id23722,0.69830436,0.16264558,0.13905008
id20241,0.9788253,0.0116262995,0.009548482
id10580,0.005996408,0.0034520451,0.9905516
id09405,0.0043447576,0.0025153267,0.9931399
id16297,0.17998746,0.81027997,0.009732544
id27247,0.030049529,0.010786708,0.9591637
id26321,0.99761766,0.0014333172,0.000949025
id18503,0.7220267,0.018981278,0.258992
id04178,0.009928139,0.9857319,0.0043399236
id22695,0.0027047365,0.0011587159,0.9961365
id04368,0.99203837,0.002639331,0.005322339
id20585,0.99316627,0.0039558657,0.0028778438
id21615,0.2034463,0.09695016,0.69960356
id10830,0.0008814027,0.9985598,0.00055877905
id22143,0.9071749,0.05310368,0.039721344
id21600,0.9971414,0.0016552004,0.0012032931
id23773,0.99407107,0.0028330795,0.0030959107
id08505,0.98530966,0.011118046,0.003572314
id27152,0.862394,0.05843339,0.07917267
id09817,0.05532036,0.39258647,0.55209315
id02355,0.9385072,0.033888187,0.027604608
id23629,0.8951269,0.027372908,0.07750021
id22194,0.98749846,0.0054843314,0.007017206
id05592,0.045158174,0.0061981385,0.9486436
id02916,0.43172994,0.36480153,0.20346858
id22284,0.9271065,0.008673402,0.06422007
id14574,0.8868334,0.028865466,0.08430111
id16820,0.58873475,0.08191837,0.3293469
id04513,0.85649717,0.01828047,0.12522228
id05853,0.78613096,0.08827205,0.12559699
id23528,0.055835858,0.9300509,0.014113259
id06684,0.9369181,0.044389307,0.018692533
id19793,0.42275602,0.56503004,0.012213975
id05567,0.70018774,0.08361334,0.21619889
id01637,0.004857351,0.96985024,0.025292406
id24264,0.10847496,0.02086421,0.87066084
id08558,0.0020128854,0.99673814,0.0012489175
id01977,0.0028339217,0.9933008,0.0038652418
id14665,0.0046255635,0.9933629,0.0020115904
id24485,0.14301075,0.853666,0.0033232484
id00331,0.3667411,0.100133635,0.53312534
id06004,0.25707006,0.13224664,0.6106834
id08168,0.0062502986,0.9822426,0.011507078
id02054,0.27574775,0.70451975,0.01973255
id27733,0.20307347,0.016511714,0.7804148
id26596,0.006585433,0.988943,0.0044715307
id05275,0.8936002,0.09890778,0.0074919006
id23093,0.96572065,0.019517984,0.014761448
id13304,0.08014369,0.02117728,0.898679
id09513,0.98093444,0.0042506573,0.014814882
id14943,0.9829291,0.0045362855,0.012534622
id10936,0.76063627,0.04656366,0.19280006
id18771,0.8030791,0.05906376,0.13785706
id09708,0.8193646,0.08173923,0.09889615
id17204,0.9875859,0.00722434,0.005189777
id27515,0.001623835,0.99743736,0.0009387932
id04438,0.04659389,0.00184777,0.95155835
id14306,0.008394729,0.9904965,0.0011087316
id10235,0.18684134,0.052145105,0.7610135
id19034,0.45001683,0.42621347,0.123769715
id27850,0.82629347,0.021180179,0.15252642
id23316,0.85219467,0.087547295,0.06025808
id21265,0.9088688,0.03727007,0.053861145
id13944,0.021940341,0.0062919636,0.9717677
id00416,0.011933004,0.9793077,0.008759247
id04702,0.3389601,0.24889298,0.41214693
id07679,0.52972776,0.4081223,0.062149905
id17063,0.0027764577,0.9906391,0.0065844026
id25840,0.013329466,0.9717076,0.014962952
id16767,0.5839038,0.39787328,0.018222952
id10275,0.0038492512,0.0016048811,0.9945458
id19913,0.4085111,0.1186856,0.47280338
id16158,0.008424528,0.9867784,0.004797074
id19914,0.002485944,0.0007581516,0.9967559
id09409,0.26231143,0.02486349,0.71282506
id14026,0.73405063,0.09075984,0.17518955
id27022,0.031691037,0.9366773,0.03163172
id06324,0.0006251881,0.9989139,0.00046096893
id22614,0.11985598,0.5297613,0.3503827
id02338,0.9551897,0.009694932,0.03511535
id02862,0.013462997,0.98449695,0.0020400502
id14818,0.06804375,0.09407186,0.8378844
id00648,0.9166482,0.05947738,0.023874404
id21812,0.0071726777,0.006413746,0.9864136
id04567,0.006936611,0.9919087,0.0011546881
id20462,0.006703151,0.005898223,0.9873986
id21110,0.49785668,0.028027454,0.47411597
id27524,0.050340027,0.9442423,0.005417686
id10739,0.000934958,0.0005534896,0.9985115
id25519,0.6204274,0.18786526,0.19170733
id09509,0.6433758,0.1707996,0.18582454
id24062,0.09952993,0.84123147,0.059238616
id17909,0.60115975,0.06325329,0.3355869
id09896,0.1868849,0.05633505,0.75678
id11587,0.04250321,0.95302534,0.004471426
id09957,0.67574596,0.2926864,0.03156753
id02070,0.0010601105,0.00047199335,0.998468
id25658,0.9333665,0.03214978,0.034483794
id19870,0.037643842,0.92990756,0.032448586
id11774,0.5330335,0.019031432,0.44793501
id21315,0.9320773,0.045664985,0.022257647
id15873,0.99042785,0.0066182907,0.002953888
id19302,0.00032906688,0.99956745,0.00010349739
id07239,0.08603015,0.8124187,0.101551175
id10178,0.9956061,0.0018828376,0.002511007
id00074,0.98910415,0.0040227566,0.006873168
id21736,0.08389247,0.8514182,0.06468932
id25383,0.3393059,0.5272356,0.13345852
id01649,0.7414646,0.086038016,0.17249735
id15990,0.0024926432,0.0011914524,0.9963159
id04940,0.39383855,0.53486204,0.07129936
id09041,0.034297638,0.90566677,0.06003554
id12499,0.81266433,0.050919168,0.13641648
id27324,0.021714829,0.9760642,0.0022209901
id20396,0.0010630469,0.99856216,0.0003747591
id20065,0.9950481,0.0028762498,0.0020756081
id09659,0.02408133,0.006469383,0.9694493
id04632,0.5768435,0.03298116,0.39017525
id17313,0.078532875,0.017456656,0.9040105
id04995,0.9974728,0.0014768336,0.0010502693
id26559,0.8023643,0.072496876,0.12513879
id06974,0.006167677,0.0057161395,0.98811626
id22141,0.9924104,0.0051131654,0.0024764861
id11508,0.006629401,0.0012417404,0.99212885
id09766,0.027983662,0.9695147,0.002501573
id24382,0.28292602,0.67328304,0.043790914
id12016,0.7430336,0.038254965,0.2187114
id07298,0.96600527,0.02418198,0.009812795
id17985,0.012677676,0.98168725,0.00563509
id09057,0.0135123925,0.0034916135,0.98299605
id23310,0.1210518,0.05770563,0.8212425
id13265,0.9846709,0.007073543,0.0082556335
id25920,0.8748846,0.061744027,0.06337138
id15012,0.7531905,0.022717323,0.22409217
id12939,0.0026342536,0.99529713,0.0020686283
id13329,0.97264296,0.017652199,0.009704803
id11410,0.0061127422,0.9925155,0.0013717621
id08203,0.17030822,0.75993633,0.069755435
id09399,0.001835292,0.9968209,0.0013437782
id24807,0.0008325803,0.00043293688,0.99873453
id24976,0.9757917,0.021218857,0.0029894025
id19630,0.034020066,0.13910758,0.8268723
id00231,0.0011296564,0.99826705,0.0006032982
id06157,0.0027009014,0.9942346,0.0030644767
id26817,0.65117663,0.061091762,0.2877316
id21083,0.0038477764,0.00040522768,0.995747
id27634,0.9939773,0.0037735235,0.0022491987
id12397,0.07924974,0.17940786,0.7413424
id02643,0.03696453,0.008236542,0.954799
id13731,0.009955016,0.9881639,0.0018811745
id17953,0.20271412,0.026156323,0.7711296
id10342,0.57059145,0.062672734,0.36673585
id19652,0.22984071,0.7232989,0.046860356
id03505,0.10429204,0.83054143,0.06516657
id27602,0.017933497,0.0363965,0.94566995
id13311,0.32607117,0.106771156,0.5671576
id20008,0.16837038,0.23662765,0.595002
id14404,0.038905766,0.02519924,0.93589497
id09413,0.7344134,0.06501139,0.20057526
id01897,0.024043836,0.95781326,0.018142961
id14873,0.9841898,0.006955628,0.008854658
id25588,0.9961415,0.0019403062,0.0019181966
id15549,0.06021669,0.8995948,0.040188517
id20796,0.10410309,0.06677204,0.82912487
id11138,0.026006531,0.01440937,0.95958406
id18398,0.006857441,0.0016448771,0.9914976
id01871,0.87783355,0.11633476,0.005831737
id15968,0.97994494,0.013543953,0.006511093
id18197,0.00037117797,0.00030903454,0.9993198
id20939,0.61816037,0.0857437,0.29609594
id20570,0.01441381,0.011991696,0.9735945
id00432,0.81905675,0.038637742,0.14230552
id19537,0.004491971,0.99145365,0.004054372
id12930,0.9870794,0.008648283,0.0042723822
id26222,0.45682028,0.24810125,0.29507855
id10623,0.9859293,0.005557124,0.0085136
id15460,0.0009546265,0.99872893,0.00031642793
id22824,0.9914028,0.004990231,0.0036070333
id02968,0.09924357,0.01073311,0.89002335
id19017,0.03735637,0.2027348,0.75990885
id26743,0.0062408615,0.98868316,0.0050759944
id04161,0.99413294,0.0027379591,0.0031291416
id08976,0.005164211,0.99144006,0.0033957143
id13339,0.0029395018,0.99322444,0.0038360816
id25051,0.99448425,0.0020536701,0.0034620536
id22649,0.00464545,0.99403524,0.0013192183
id00040,0.0051611015,0.99348575,0.0013532004
id08855,0.55573237,0.2959724,0.14829527
id24622,0.8538257,0.02952672,0.11664754
id02301,0.9944991,0.004477858,0.0010230105
id07047,0.86455077,0.03133108,0.104118176
id04423,0.9966223,0.0024717539,0.00090594933
id02790,0.23218928,0.6803621,0.087448664
id08754,0.9922725,0.0054629217,0.0022646494
id20297,0.05192261,0.013810732,0.9342666
id04307,0.7420881,0.055234037,0.20267789
id18927,0.04563587,0.06689378,0.8874703
id27393,0.07538058,0.03586684,0.88875264
id15260,0.05631883,0.9294212,0.01425994
id03679,0.69142246,0.09078519,0.2177923
id17381,0.9936115,0.0051940493,0.0011944022
id13196,0.9049491,0.06593284,0.029117957
id21493,0.13458765,0.04064985,0.8247626
id11088,0.026940862,0.015415919,0.9576432
id15801,0.080541246,0.0043977373,0.91506106
id04647,0.051577885,0.0069738925,0.94144815
id16900,0.008049313,0.9909294,0.00102121
id17174,0.7370473,0.24410002,0.018852778
id23801,0.04570695,0.93851054,0.015782483
id11952,0.21988736,0.38235345,0.39775917
id02738,0.91490525,0.02982509,0.055269677
id05365,0.9270528,0.009076804,0.06387037
id19666,0.0017431229,0.99706846,0.0011884628
id26638,0.02342753,0.87801254,0.09855998
id03032,0.26091737,0.27700084,0.46208185
id23471,0.84005976,0.14059442,0.019345833
id26135,0.00054816063,0.999315,0.00013687323
id18224,0.00035346302,0.9993938,0.0002527409
id10782,0.9141077,0.060401816,0.025490517
id08932,0.004892252,0.0028825244,0.99222517
id23126,0.006867025,0.0021921408,0.99094087
id22273,0.79443353,0.0906759,0.11489059
id17427,0.86682355,0.06059544,0.07258102
id21258,0.9174209,0.07456426,0.0080148745
id06604,0.8845449,0.11056901,0.004886034
id02180,0.03681808,0.96011454,0.003067342
id20505,0.3933161,0.5687741,0.037909824
id27466,0.2538074,0.29641488,0.44977775
id14249,0.096102744,0.22952914,0.67436814
id15891,0.7202739,0.10279847,0.17692766
id25366,0.3050057,0.2840497,0.41094464
id13554,0.0025270681,0.0009095853,0.9965634
id09470,0.0061210664,0.0040933294,0.9897856
id15993,0.10884409,0.59715945,0.29399645
id07273,0.15939625,0.70580506,0.1347987
id10805,0.5638891,0.31534213,0.12076882
id07990,0.22011553,0.034823213,0.7450612
id08107,0.007861786,0.0030689503,0.9890693
id07612,0.81397474,0.17501691,0.01100833
id10593,0.75370497,0.12317284,0.123122185
id00906,0.017446762,0.9767046,0.005848651
id22316,0.096498966,0.318459,0.585042
id04826,0.60060024,0.3951236,0.0042761327
id13173,0.0014978104,0.00048502377,0.9980171
id20075,0.9498884,0.03804453,0.012067006
id16427,0.2023307,0.030778952,0.76689035
id21948,0.0028429308,0.001427054,0.99573
id05957,0.9655028,0.019122863,0.015374315
id22982,0.0023268233,0.9967411,0.0009320818
id01672,0.20434783,0.7918754,0.0037767324
id19463,0.24843909,0.04310939,0.7084515
id17555,0.542371,0.43404546,0.023583556
id21387,0.0026066059,0.99312496,0.004268394
id00011,0.0155220395,0.9773401,0.0071377954
id18538,0.95880103,0.009724233,0.031474646
id14915,0.02410486,0.97345024,0.0024448987
id13773,0.008859666,0.0015743743,0.98956597
id26440,0.62184185,0.04030365,0.33785444
id18862,0.14663109,0.66580725,0.18756166
id02510,0.017438382,0.0021737588,0.9803878
id26288,0.0053132433,0.0026303376,0.9920563
id01877,0.45286477,0.43128362,0.11585153
id17532,0.31146246,0.21720976,0.47132772
id22973,0.79509264,0.19180545,0.013101936
id10254,0.17189759,0.032380708,0.7957217
id20420,0.0013429805,0.99814546,0.00051154214
id16052,0.17683539,0.020775504,0.80238914
id19578,0.9977901,0.0013601084,0.0008497203
id06318,0.6029701,0.08722533,0.3098046
id18751,0.9978612,0.000501564,0.0016372959
id06756,0.11638116,0.012485713,0.871133
id00364,0.56958205,0.3869878,0.043430123
id10714,0.78615373,0.16408895,0.049757287
id27432,0.99566525,0.00087430264,0.0034604378
id02395,0.9115344,0.045342952,0.043122575
id00502,0.6006184,0.30812618,0.091255434
id22856,0.17283168,0.4640071,0.36316118
id16391,0.002747814,0.99615955,0.0010926182
id18170,0.1096322,0.65298873,0.23737901
id19642,0.9904393,0.0050724344,0.0044882805
id15742,0.5162556,0.17024736,0.31349698
id18984,0.0019726849,0.0018037743,0.99622345
id22155,0.0021130468,0.0006904674,0.99719656
id13113,0.06446427,0.03534442,0.9001913
id03817,0.14367887,0.27772954,0.57859164
id13090,0.96775347,0.0140748415,0.01817176
id23521,0.014761704,0.9755077,0.009730636
id21376,0.11451875,0.020430753,0.86505044
id21795,0.0058172396,0.97735524,0.016827539
id03548,0.000357135,0.0001365642,0.99950635
id05018,0.67522067,0.16179125,0.16298816
id00085,0.17375027,0.82030416,0.0059455875
id12163,0.8286736,0.15615971,0.015166667
id15341,0.7346162,0.18991603,0.07546777
id12896,0.049016397,0.9265674,0.024416242
id24019,0.74907815,0.09379097,0.15713091
id24981,0.84211844,0.1406075,0.01727405
id12456,0.19095916,0.7175951,0.09144574
id24590,0.09076773,0.12459273,0.78463954
id01276,0.0014714261,0.9978048,0.0007237162
id04235,0.0005472354,0.00015516867,0.9992975
id21844,0.019930098,0.016280701,0.96378917
id16876,0.00029890172,0.9995641,0.0001370334
id10137,0.0034078723,0.0014091616,0.99518293
id26435,0.01097032,0.0010039012,0.98802584
id15912,0.13439864,0.0603338,0.80526763
id09361,0.0018884442,0.0007961371,0.99731547
id00071,0.023790114,0.0066589653,0.9695509
id21006,0.9992073,0.00046612654,0.00032658118
id20942,0.29125383,0.063986376,0.6447598
id00137,0.9352892,0.053666,0.011044858
id10494,0.14782408,0.50189155,0.35028443
id02933,0.5184487,0.07749013,0.40406114
id22661,0.0009366233,0.99876106,0.00030230492
id01024,0.165604,0.01859374,0.8158022
id02183,0.0024624555,0.99536526,0.002172301
id22883,0.48374084,0.4739809,0.042278226
id14780,0.5909212,0.40341496,0.0056638587
id00543,0.0046203146,0.0041551064,0.9912246
id21237,0.40140828,0.14607058,0.45252115
id09864,0.06343652,0.92257977,0.0139837535
id26171,0.0027889947,0.0016669632,0.99554414
id08115,0.8477528,0.050491236,0.10175605
id18417,0.014478738,0.98009825,0.0054230634
id27910,0.03384987,0.0071708425,0.9589793
id16918,0.06805069,0.3037883,0.62816095
id10236,0.0067410558,0.0011869668,0.9920719
id22481,0.7820951,0.039480843,0.17842406
id25843,0.8936939,0.08964711,0.016658943
id24660,0.99858993,0.00071450515,0.0006955048
id09637,0.011192173,0.9844028,0.0044050408
id19022,0.31711945,0.093457095,0.5894235
id16809,0.022709766,0.006187861,0.9711024
id13162,0.29436755,0.02017736,0.6854551
id05384,0.03029672,0.9661875,0.0035157246
id15361,0.005392073,0.0022521277,0.9923558
id03967,0.0030258556,0.9949484,0.0020257235
id03839,0.0013858394,0.9979249,0.00068920467
id19644,0.97441953,0.012263623,0.013316905
id14817,0.017138902,0.0074411198,0.97542
id04190,0.53239256,0.2574297,0.21017773
id19018,0.0056327544,0.99308175,0.0012855618
id23557,0.13143906,0.8599436,0.0086173
id25241,0.023501884,0.005536403,0.9709617
id01223,0.02774501,0.009197216,0.9630578
id07529,0.018475093,0.969014,0.012510855
id13517,0.04086701,0.007729534,0.95140344
id11759,0.889472,0.024067445,0.086460516
id13741,0.0028149583,0.0014796926,0.9957054
id03305,0.004442347,0.0008613925,0.99469626
id16474,0.002349674,0.995666,0.0019843178
id04156,0.9613232,0.0072607156,0.031416062
id23223,0.21456024,0.66128314,0.124156594
id25193,0.4392796,0.091566,0.46915445
id02100,0.99849,0.0007854102,0.00072460936
id20032,0.13945328,0.6740569,0.1864899
id22179,0.03307452,0.010223132,0.9567023
id15359,0.991871,0.0041405037,0.0039884876
id02571,0.006022064,0.99291456,0.0010633101
id21450,0.9789194,0.018013299,0.0030672
id17293,0.9946715,0.004305262,0.0010231512
id13056,0.6404981,0.34345192,0.016050031
id16833,0.9827604,0.00552339,0.011716202
id25681,0.14523008,0.8432592,0.011510635
id21263,0.024482049,0.19091627,0.7846017
id02323,0.044885825,0.84882474,0.10628942
id16481,0.99258584,0.004456299,0.0029579478
id05781,0.9043783,0.004905993,0.090715624
id14416,0.9174826,0.052725572,0.029791739
id20650,0.044274405,0.93542993,0.020295687
id04357,0.8500601,0.09487465,0.055065244
id16663,0.003444534,0.0019766786,0.99457884
id18312,0.012989748,0.0027374632,0.98427284
id24780,0.00054610416,0.00020435917,0.9992495
id17348,0.023362521,0.029913254,0.94672424
id22993,0.8753676,0.014799924,0.109832525
id04847,0.12881537,0.052504707,0.8186799
id27880,0.0064088153,0.9876825,0.00590868
id21160,0.049185347,0.31450284,0.6363118
id03354,0.24174088,0.70164967,0.05660946
id11002,0.10368234,0.009423551,0.8868941
id02425,0.35623217,0.008103975,0.6356639
id14067,0.6956946,0.12810835,0.17619702
id05886,0.24883972,0.024290835,0.72686946
id09256,0.9906461,0.0047690454,0.004584885
id11511,0.3929053,0.07274933,0.5343454
id09029,0.003192614,0.98034185,0.016465466
id22563,0.19330016,0.25423527,0.5524646
id27838,0.60106474,0.250445,0.14849027
id23184,0.9485415,0.015862243,0.035596214
id15335,0.40748692,0.58394074,0.008572365
id08607,0.982037,0.009389984,0.0085729845
id26516,0.42978448,0.5038269,0.06638868
id12417,0.44478905,0.49432313,0.060887832
id21758,0.99879754,0.00066803425,0.000534385
id00729,0.59805816,0.31479156,0.08715025
id25504,0.04927452,0.9429389,0.0077865752
id00360,0.0010333051,0.00084992364,0.99811685
id05913,0.00410225,0.99466515,0.0012325468
id00089,0.9637213,0.03166733,0.004611315
id03511,0.98428774,0.0042165867,0.01149566
id00449,0.045685306,0.0810534,0.8732613
id14504,0.53481483,0.4177256,0.047459546
id19106,0.99475855,0.0015891488,0.0036523365
id19236,0.11369027,0.8812924,0.005017403
id12743,0.96686614,0.008329265,0.024804607
id04662,0.10712803,0.12868837,0.7641836
id15139,0.059278138,0.1316348,0.80908704
id07233,0.21536885,0.11832593,0.6663052
id19160,0.97093236,0.017786896,0.01128074
id06867,0.0059684813,0.9912539,0.0027776829
id04236,0.10905653,0.72380626,0.16713718
id07591,0.008228472,0.010527686,0.9812438
id25815,0.14215697,0.24549048,0.61235255
id10925,0.8506987,0.1199102,0.02939108
id27774,0.6467317,0.32889393,0.02437443
id16090,0.035425067,0.92506737,0.039507598
id24875,0.71759427,0.033755973,0.24864976
id03456,0.9539943,0.0218796,0.024126185
id07559,0.55187905,0.43359858,0.014522413
id10513,0.02154653,0.9748853,0.0035682458
id07094,0.60321516,0.34419507,0.052589733
id04111,0.057466567,0.008998758,0.9335347
id23356,0.98054564,0.014391261,0.00506309
id04435,0.35983932,0.036002558,0.6041581
id23706,0.0013774409,0.0005758298,0.99804676
id04655,0.14785272,0.03171561,0.8204317
id07661,0.56282,0.06027866,0.3769014
id27176,0.23091069,0.17603494,0.59305435
id13560,0.03869522,0.023452796,0.937852
id18020,0.067950316,0.012474651,0.91957504
id16701,0.6630914,0.2649547,0.071953915
id19252,0.8522569,0.056514066,0.091228925
id00910,0.5746741,0.3306969,0.09462893
id12102,0.93113726,0.0023425303,0.066520154
id15820,0.9856493,0.005428057,0.008922565
id10698,0.23040508,0.013365018,0.7562298
id15530,0.10524816,0.7555347,0.13921715
id10740,0.9960425,0.0010686622,0.0028889086
id24917,0.0021506762,0.0009025751,0.99694675
id07985,0.07747896,0.9008317,0.021689361
id15897,0.100761674,0.8890481,0.010190265
id07960,0.24804719,0.09261775,0.6593351
id15529,0.7346345,0.19966125,0.06570426
id17855,0.16333488,0.7429835,0.09368157
id24727,0.9952577,0.002288959,0.0024533495
id14835,0.71994716,0.06122782,0.21882507
id25557,0.46769023,0.05266326,0.47964647
id18605,0.026634173,0.007626992,0.9657388
id27760,0.60836256,0.022295756,0.3693417
id10042,0.0012139777,0.0008182713,0.9979678
id12074,0.004351727,0.9934854,0.0021628567
id19511,0.3842729,0.23567845,0.38004872
id21924,0.4848935,0.5066281,0.008478413
id13095,0.025588367,0.9041061,0.070305586
id11873,0.0151971225,0.005327752,0.97947514
id23651,0.36440933,0.44909954,0.18649119
id09931,0.67122495,0.023881823,0.3048932
id05155,0.037629567,0.087627925,0.87474257
id17668,0.9965044,0.0022071064,0.001288602
id03470,0.99007076,0.0068792654,0.0030499785
id02208,0.9959164,0.0029822094,0.0011014267
id07650,0.0013400964,0.9977245,0.00093536667
id24472,0.9307054,0.04212381,0.02717077
id21211,0.0022186062,0.9959105,0.0018708375
id11030,0.95108306,0.043676276,0.005240686
id00943,0.007399983,0.991964,0.0006360268
id19156,0.040215977,0.017395513,0.9423885
id22886,0.00692552,0.00561924,0.98745525
id00992,0.003916693,0.98919886,0.0068844673
id27547,0.985699,0.004253606,0.010047386
id24073,0.99667776,0.0020261419,0.0012961256
id05452,0.9573266,0.03829102,0.004382425
id22492,0.005430337,0.9864174,0.0081522055
id11981,0.6405188,0.3452658,0.014215367
id15552,0.0005879211,0.99910295,0.00030919063
id04471,0.00088176824,0.0003749027,0.99874336
id09231,0.42965785,0.07705957,0.4932826
id12493,0.92485785,0.05648279,0.018659271
id24967,0.5867793,0.080354065,0.33286664
id05865,0.18285151,0.033992663,0.78315586
id04811,0.9171193,0.0615676,0.021313053
id19877,0.2609908,0.08439861,0.6546106
id04024,0.08288032,0.9102086,0.006911099
id00395,0.056616455,0.011772161,0.93161136
id22728,0.0017389358,0.99669456,0.0015664712
id01268,0.2423381,0.74476177,0.012900066
id08896,0.96483094,0.013115887,0.022053063
id09971,0.78614223,0.06768163,0.14617614
id26606,0.13254343,0.01940572,0.8480509
id27970,0.7547914,0.094202615,0.15100597
id25259,0.99801433,0.00089123944,0.0010944449
id13834,0.04279071,0.09526989,0.8619394
id19513,0.23600182,0.15948558,0.60451263
id16082,0.15597333,0.83107185,0.012954798
id22180,0.107423805,0.009987317,0.88258886
id20498,0.842305,0.055660974,0.102034055
id27595,0.005470021,0.0012086851,0.99332136
id08267,0.006669313,0.009097299,0.98423344
id12823,0.951756,0.039493818,0.00875026
id18842,0.1661447,0.52008456,0.31377077
id17534,0.9361206,0.052829664,0.011049748
id05777,0.44166943,0.12150598,0.43682462
id21689,0.11493341,0.8748951,0.010171504
id18114,0.0024849821,0.99649054,0.0010244179
id17707,0.2115652,0.028108502,0.7603264
id22956,0.00047977985,0.99934226,0.00017798338
id27834,0.0070383386,0.003712702,0.9892489
id11377,0.6884583,0.19064483,0.12089685
id08333,0.93874747,0.013923732,0.04732879
id07445,0.34053507,0.62868714,0.030777715
id22703,0.8224756,0.15492064,0.022603825
id09468,0.1359748,0.677228,0.18679725
id19397,0.21407606,0.05405911,0.7318648
id07977,0.9736313,0.021758381,0.004610302
id14555,0.012078776,0.007942544,0.97997874
id02489,0.003248275,0.00428894,0.9924629
id10445,0.78268975,0.10095217,0.11635808
id02058,0.0071295905,0.0073697763,0.98550063
id23101,0.7506989,0.10321264,0.14608839
id18072,0.08250886,0.8944371,0.02305401
id21085,0.8402789,0.0046963566,0.15502474
id16584,0.02798704,0.016009245,0.95600367
id23136,0.00044608346,0.00021605939,0.99933785
id17745,0.013843882,0.9707792,0.015376914
id27391,0.91312724,0.07286128,0.014011509
id17240,0.029493842,0.9688778,0.00162836
id11708,0.68829,0.1398463,0.17186368
id08712,0.07077149,0.15207544,0.7771531
id23809,0.014179745,0.01786385,0.96795636
id07274,0.9888592,0.0050960346,0.0060448376
id15625,0.050820045,0.88089585,0.06828414
id22815,0.7406871,0.24238783,0.016925054
id23200,0.93664795,0.05224003,0.011112039
id04369,0.015197448,0.94325054,0.041552037
id04659,0.8876045,0.050440762,0.06195473
id05051,0.014516468,0.0055041523,0.9799794
id07815,0.044514805,0.9040384,0.051446706
id27535,0.9815409,0.015144253,0.0033148096
id11916,0.017852347,0.04418123,0.9379664
id07097,0.20282318,0.76982486,0.027351981
id24599,0.9862411,0.009935584,0.0038233553
id03434,0.025508841,0.014707291,0.95978385
id01685,0.8888418,0.03771649,0.073441714
id23165,0.8107069,0.13581161,0.053481482
id08601,0.002539814,0.99697864,0.00048156444
id19593,0.99570835,0.00289293,0.0013987641
id04582,0.62098634,0.10110015,0.27791345
id25659,0.77358294,0.19786802,0.028549002
id08590,0.018191237,0.0071473503,0.97466147
id21959,0.19725876,0.7433698,0.059371434
id21373,0.83996856,0.120484255,0.039547145
id12581,0.100056484,0.12808938,0.77185404
id05240,0.49572304,0.49831715,0.0059598107
id25188,0.0013119909,0.0007412904,0.9979468
id15719,0.0013137399,0.9978363,0.00085002877
id17546,0.7982827,0.072506666,0.1292107
id18546,0.29774272,0.6742473,0.028010007
id16043,0.116139136,0.4012314,0.48262948
id05236,0.99403423,0.0038385834,0.0021272143
id01665,0.9904625,0.007034417,0.0025030829
id12811,0.6967895,0.039520476,0.26369
id11468,0.00033731334,0.00017714336,0.9994855
id20311,0.9700313,0.019141031,0.010827602
id04045,0.0022704205,0.0007388118,0.9969908
id02671,0.28367642,0.14951947,0.5668041
id19889,0.006451015,0.99030113,0.003247891
id10371,0.5649653,0.3733962,0.061638493
id13583,0.3609692,0.054769155,0.58426166
id11070,0.4941865,0.4939549,0.011858626
id13087,0.0012825384,0.9983315,0.00038604293
id21670,0.05884492,0.10307609,0.83807904
id16432,0.07967703,0.7996152,0.12070775
